"","name","n","lat.50","lon.50","temp.50","trange.50","p.50","seasonp.50","delta.lat","delta.lon","delta.temp","delta.trange","delta.p","delta.pseason","pixelsum","Amazonia","Cerrado","Caatinga","MataAtlantica","Pampa","Pantanal"
"706","Trichilia silvatica",62,-22.509355,-43.490415,220.5,162,1410,46,17.8054745,17.741525,72.8,72.9,1367.3,47.75,62,1,1,1,50,0,1
"707","Trichilia dregeana",1,-7.41667,-78.83333,153,176,488,96,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"708","Trichilia tomentosa",20,6.593615,-86.3875,247.5,149.5,2197.5,66,33.2905585,27.181567,87.5,34.5,3026.6,49.1,21,0,0,0,0,0,0
"709","Trigonia nivea",600,-13.05653,-41.389445,225,151,1265,59,18.4316565,23.420391,75.05,89.05,1333.9,63.05,599,32,175,49,274,0,1
"710","Trigoniodendron spiritusanctense",6,-20.8004,-41.084445,239.5,146.5,1077,50.5,1.997045,1.07297249999999,12,33,198.75,11,6,0,0,0,6,0,0
"711","Trigynaea oblongifolia",12,-20.025835,-45.70781,218.5,178,1574,66.5,9.410142,10.7976505,90.7,43.9,967.249999999999,35.55,12,0,0,6,6,0,0
"712","Tripterodendron filicifolium",1,-23.36701,-45.08351,174,177,1860,56,0,0,0,0,0,0,1,0,0,0,1,0,0
"713","Unonopsis sanctae-teresae",11,-19.92389,-40.59389,204,157,1303,52,0.419435,0.240250000000003,27,9,98,10,11,0,0,0,11,0,0
"714","Urbanodendron bahiense",12,-22.647785,-43.12434,219,161,1398.5,52.5,0.766366499999997,2.8507195,64.45,45.95,459.55,36.25,12,0,0,0,10,0,0
"715","Urbanodendron verrucosum",31,-22.53333,-42.93333,228,167,1356,52,3.82868,4.13625,39.5,51.5,451,45.5,31,0,0,1,25,0,0
"716","Urera baccifera",1119,-3.5,-73.42583,229,142,1728,50,44.683415,51.664496,95.1,122.1,3029.3,79,1119,33,23,36,163,3,1
"717","Vatairea heteroptera",19,-19.89139,-41.09444,232,148,1402,50,12.031797,9.782222,61.7,89.3,691.3,61.3,19,0,0,0,19,0,0
"718","Vernonanthura discolor",195,-25.37,-49.15208,176,182,1547,27,13.252091,11.094217,85,71.2,810.899999999999,61,195,0,1,7,177,0,0
"719","Vernonanthura divaricata",185,-22,-43.5,198,171,1441,58,12.838736,10.615194,75.6,98.8,1100.2,67.6,185,0,2,13,157,0,0
"720","Virola bicuhyba",43,-23.38111,-46.62333,201,173,1581,46,14.759322,10.222032,76.9,82.4,1041.6,55.2,43,2,0,1,39,0,0
"721","Virola gardneri",57,-19.14417,-40.62194,231,141,1596,45,16.50099,12.170096,65.2,85.6,1226.4,54.4,57,1,2,0,48,0,0
"722","Virola sebifera",1164,-3.04583,-67.66847,251,134,2244.5,56,29.621673,36.607054,66,93,2732.7,62,1163,223,0,229,11,0,1
"723","Vismia guianensis",769,-7.115,-44.2,249,118,1688,56,23.4555,40.480532,69,72.1999999999998,2173.8,67,769,149,130,37,206,0,0
"724","Vismia martiana",34,-19.15611,-40.06792,241,143,1272,47,11.6066755,4.4874465,53.4499999999999,70.05,1054.65,50.8,34,1,0,0,29,0,0
"725","Vitex polygama",213,-19.96944,-45.75,213,169,1385,65,15.383996,15.11699,91.2,74.4,997.4,52,212,4,14,66,112,0,0
"726","Vochysia angelica",3,-19.3911,-39.97744,242,142,1213,49,0.744803999999998,0.306000000000004,2.70000000000002,13.5,113.4,11.7,3,0,0,0,2,0,0
"727","Vochysia gummifera",2,-21.39486,-41.38375,224.5,146.5,1171.5,47.5,1.989252,1.55924999999999,13.5,4.5,126.9,0.899999999999999,2,0,0,0,2,0,0
"728","Vochysia laurifolia",27,-22.2927,-43.175,201,166,1529,56,10.395872,7.941438,73.2,78.5,988.7,51.8,27,0,6,1,16,0,0
"729","Vochysia oppugnata",22,-19.08592,-43.00309,208.5,160.5,1320.5,56,12.3579015,8.31440900000001,81.4,55.5,893.15,59.95,22,0,4,3,14,0,0
"730","Vochysia rectiflora",16,-20.091195,-41.053055,209,161.5,1307,53.5,10.829365,5.0570225,50.5,66.5,549,41.75,16,0,0,2,13,0,0
"731","Vochysia saldanhana",11,-22.45528,-42.87333,186,170,1576,60,1.72644,3.44958500000001,65.5,28.5,620.5,23.5,11,0,0,0,11,0,0
"732","Xylopia brasiliensis",97,-23.43,-47.88028,205,177,1494,47,15.87156,15.189886,86.4,93,1035.4,58.8,97,7,0,15,57,0,1
"733","Xylopia laevigata",169,-11.38553,-37.86667,245,125,1277,59,13.95563,6.91498599999999,54.6,70.6,1130.4,51.2,169,0,38,3,99,0,0
"734","Xylopia langsdorfiana",22,-24.06736,-47.4665,217.5,165,1892,43,6.8338155,6.26418150000001,62.4,49.6,1473.8,29.55,22,1,0,1,17,0,0
"735","Xylopia sericea",288,-12.95,-50.01625,242,144,1575,62,31.311125,40.946717,68.3,86,2277.05,67.65,288,29,10,59,70,0,0
"736","Xylosma prockia",71,-23.2178,-47.1125,186,176,1592,38,16.47137,10.276095,89.5,82.5,1275.5,56.5,71,0,4,2,60,1,0
"737","Zanthoxylum fagara",1063,16.13333,-86.60333,221,196,1061,70,52.925669,56.532553,96,152.9,1414.5,88.9,1063,1,7,11,78,8,7
"738","Zanthoxylum rhoifolium",1126,-16.360135,-50.94119,215,171,1487,54.5,41.0832625,46.7537475,97.75,118.75,1674.75,78,1126,67,124,166,331,18,2
"739","Zanthoxylum riedelianum",367,-9.66666,-73.22805,243,159,1748,58,43.938329,49.717832,81.4,107.1,2743.6,71.7,367,8,4,75,17,0,9
"740","Zeyheria tuberculosa",184,-17.06055,-42.29222,227,168.5,1111.5,62,12.551882,24.523884,62.7,78.85,796.55,55.85,184,1,43,29,75,0,2
"741","Sarcomphalus glaziovii",6,-19.971,-40.654165,241,153,1220.5,52,2.979615,2.4708225,33.25,41.75,207,17.25,NA,NA,NA,NA,NA,NA,NA
"742","Sarcomphalus platyphyllus",28,-18.498315,-39.69734,244,130.5,1254.5,46,16.0992475,5.1170245,36.5,38.6,919.15,44.25,NA,NA,NA,NA,NA,NA,NA
"743","Zollernia glabra",58,-21.66597,-41.198065,232,141,1169.5,42,9.548495,5.283683,36.75,57.75,998.35,29.9,58,0,0,1,33,0,0
"744","Zollernia ilicifolia",117,-22.57083,-45.64972,212,165,1439,43,21.763168,14.08892,79.3999999999999,84.4,1717.8,66.4,117,1,19,12,71,0,0
"745","Zygia latifolia",394,1.144015,-66.278295,261,119,2360.5,54,33.4289185,52.0611265,41,88.35,3286.3,64,394,95,4,11,16,0,5
